what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932768546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932768546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932768625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932769703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932770093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932771703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932774734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932778156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932778687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932781625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932784265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932784859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932787500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932789984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932790640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932798609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932802484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932802750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932805281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932807828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932808250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932811078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932813921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932814328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932820468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932823218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932823515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932827156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932830062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932830375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932832843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932835078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932835359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932840468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932843343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932843562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932852796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932855500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932855812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932859500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932862437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932863578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932868609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932871359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932873328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932877437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932880375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932880781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932883453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932886093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932886781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932893859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932897593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932897953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932902875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932905234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346932905734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932908296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932911187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346932911703
