what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941781515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941781921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941784937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941787437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941787906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941805203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941807984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941808656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941813156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941816046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941816421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941818953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941821765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941822296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941825015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941826296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941830921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941837937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941841015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941846531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941849765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941849968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941855765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941858500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941858859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941862765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941865359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941865656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941868718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941871484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941871859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941878109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941881796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941882343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941886515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941889640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941889968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941893453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941896281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941896625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941901828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941905062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941905421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941911328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941914281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941914640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941917843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941920437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941920843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941926609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941926625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941926671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941927843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941928062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941928078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941928375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941932625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941933078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941935843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941938703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941939093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941942156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941947062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941947640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941950375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941953375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346941953734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346941957093
