what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938394781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938395031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938399703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938402343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938402750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346938410875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938420609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938423078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938423546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938426015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938429718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938430078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938432734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938435296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938436140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938440875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938443312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938443640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938449406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938452640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346938456640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938461296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938463890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938464171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938467125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938469734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938469937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938472890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938475937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938476468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346938480140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346938492875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346938604203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938606062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938607265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938607921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938608421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938608921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938609468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938609921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938610500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938611062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938611609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938612125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938612687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938613234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938613750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938614359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938615125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346938616765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346938671250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938683406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938686406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938687250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938691484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938694218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938694562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938697421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938699953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938700312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938703406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938705812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938706125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938708796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938712062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938712265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938716500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938720109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938720718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938724281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938727406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938728078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938730921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938734640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938735859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938739640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938742765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938743359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938746093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938753312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938753843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938756453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938759390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938759718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938763812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938766390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938766984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938773187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938775500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938775828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938779671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938782500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938782859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938785828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938788640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938789312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938792125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938794968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938795406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346938797328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346938803828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938805515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938807312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938808296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938809203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938810015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938811109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938811859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938812625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938813406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938814171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346938853015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938863546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938866421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938866843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938869937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938872359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938872718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938875468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938877828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938878796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938883687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938886734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938888375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938889937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938894750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938897984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938903765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938906296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938907312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938909859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938926078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938926937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938932921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938936125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938936531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938939218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938941812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346938942156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938945359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346938947609
