what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094814453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094817593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094817984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094820625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094823515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094823796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094825546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094828562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094828906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094831296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094835937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094836390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094838562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094841203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094841515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094843531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094847500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094847828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347094851265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094853375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094854234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094855156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094855796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094856500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094857109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094857687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347094887515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094893765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094897000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094897453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094900046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094903234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094903625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094907328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094910062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094910375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094912812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094916015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094916234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094918281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094920656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094920984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094923484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094926875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347094927265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094929390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347094932156
