what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948790265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948790906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948794734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948799906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948800203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948802718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948805281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948805562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346948808359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948810296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948812828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948813296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948820031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948826109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948826718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948830156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948833125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948833343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346948834203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346948841609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948845859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346948849109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948851000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948852375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948853968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948855093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948859093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948859875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948860546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948861187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948861812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948862468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346948863093
