what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936226546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936227953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936228078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936228093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936228406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936232281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936236234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936242500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936245078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936245750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936251375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936253625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936254062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936257015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936260093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936260703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936263500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936266781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936267062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936269937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936272484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936272812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1346936276734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936276906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936280781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936281609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936283453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936284921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936289875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936293046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936293390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936298390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936301250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936301812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936305156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936310187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936310406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936312906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936315468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936316718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936320156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936322875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936323125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936325921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936328265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936328953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936329828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936331296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936338171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936340671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936341109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936346203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936348484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936348796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936353781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936359312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936360078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936362968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936365546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936366015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936369234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936371796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936372265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1346936373109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936379875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936382500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936383093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936387765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936390187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936390453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936393250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936395828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936396156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936400062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936402140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936402984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936406000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346936406500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346936407953
