what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939447984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346939448375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939451000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939453437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346939453968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939456937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939459765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346939460531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939464468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939466687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346939468437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939470609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939472656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346939473109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939475703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939477828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346939478109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939482687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939486593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346939487015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939489859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1346939492437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1346939493140
